Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_bar
4/1/24 22:31,Machine_9,70.65,1.07,4.5
4/1/24 22:32,Machine_5,69.92,1.55,4.41
4/1/24 22:33,Machine_1,75.62,1.34,4.95
4/1/24 22:34,Machine_10,75.81,1.68,4.78
4/1/24 22:35,Machine_8,74.15,1.13,4.97
4/1/24 22:36,Machine_5,64.77,1.39,4.42
4/1/24 22:37,Machine_9,73.56,1.71,4.36
4/1/24 22:38,Machine_9,69.05,1.4,4.1
4/1/24 22:39,Machine_1,60.84,1.77,6.33
4/1/24 22:40,Machine_1,68.44,1.51,5.81
4/1/24 22:41,Machine_9,77.38,1.82,5.18
4/1/24 22:42,Machine_10,71.33,1.04,5.31
4/1/24 22:43,Machine_9,68.48,1.96,5.69
4/1/24 22:44,Machine_1,71.69,1.33,4.91
4/1/24 22:45,Machine_1,66.51,1.5,5.12
4/1/24 22:46,Machine_10,73.87,1.33,4.22
4/1/24 22:47,Machine_8,72.2,1.05,5.34
4/1/24 22:48,Machine_5,66.25,0.93,5.46
4/1/24 22:49,Machine_1,62.38,1.61,6.12
4/1/24 22:50,Machine_4,64.89,1.15,5.48
4/1/24 22:51,Machine_10,66.67,1.17,5.2
4/1/24 22:52,Machine_1,67.67,1.28,4.57
4/1/24 22:53,Machine_2,62.97,0.97,5.47
4/1/24 22:54,Machine_3,65.88,1.42,4.79
4/1/24 22:55,Machine_2,74.6,1.73,5.27
4/1/24 22:56,Machine_10,76.33,1.47,5.32
4/1/24 22:57,Machine_9,71.51,1.01,5.3
4/1/24 22:58,Machine_3,67.67,1.7,5.37
4/1/24 22:59,Machine_8,74.79,1.41,4.97
4/1/24 23:00,Machine_8,79.61,1.7,4.98
4/1/24 23:01,Machine_9,63.06,1.6,4.63
4/1/24 23:02,Machine_1,64.03,1.3,5.02
4/1/24 23:03,Machine_2,77.71,1.77,4.67
4/1/24 23:04,Machine_5,75.69,1.02,6.14
4/1/24 23:05,Machine_6,74.13,1.81,4.9
4/1/24 23:06,Machine_3,66.25,1.76,4.48
4/1/24 23:07,Machine_4,64.64,1.51,5.44
4/1/24 23:08,Machine_6,69.42,2.17,5.04
4/1/24 23:09,Machine_5,77.8,1.66,4.05
4/1/24 23:10,Machine_9,70.18,1.67,4.97
4/1/24 23:11,Machine_7,72.55,1.52,4.66
4/1/24 23:12,Machine_1,79.16,1.88,5.45
4/1/24 23:13,Machine_8,74.35,0.99,4.53
4/1/24 23:14,Machine_5,65.3,1.23,4.75
4/1/24 23:15,Machine_10,64.2,1.04,5.57
4/1/24 23:16,Machine_9,75.84,1.33,5.48
4/1/24 23:17,Machine_6,67.8,1,4.32
4/1/24 23:18,Machine_6,69.65,1.19,4.64
4/1/24 23:19,Machine_9,72.14,1.13,5.4
4/1/24 23:20,Machine_1,65.86,2.01,5.01
4/1/24 23:21,Machine_9,75.56,1.54,4.34
4/1/24 23:22,Machine_2,64.37,2.04,4.92
4/1/24 23:23,Machine_6,70.54,1.74,5.6
4/1/24 23:24,Machine_1,71.78,1.61,5.48
4/1/24 23:25,Machine_6,69.55,1.63,5.15
4/1/24 23:26,Machine_7,72.37,1.21,4.63
4/1/24 23:27,Machine_7,69.16,1.73,5.59
4/1/24 23:28,Machine_9,80.39,1.54,5.05
4/1/24 23:29,Machine_10,74.38,1.31,5.44
4/1/24 23:30,Machine_8,71.95,2.14,4.89
4/1/24 23:31,Machine_1,65.7,1.38,5.56
4/1/24 23:32,Machine_7,63.39,1.79,4.48
4/1/24 23:33,Machine_10,64.8,1.79,4.72
4/1/24 23:34,Machine_1,66.21,1.52,4.81
4/1/24 23:35,Machine_6,65.87,1.86,4.01
4/1/24 23:36,Machine_4,71.55,1.09,4.47
4/1/24 23:37,Machine_5,51.22,1.4,4.98
4/1/24 23:38,Machine_7,80.95,0.98,4.64
4/1/24 23:39,Machine_8,74.64,1.36,4.77
4/1/24 23:40,Machine_8,69.12,2.09,4.84
4/1/24 23:41,Machine_5,74.46,1.68,3.64
4/1/24 23:42,Machine_2,66.95,1.33,4.87
4/1/24 23:43,Machine_3,70.76,1.31,5.44
4/1/24 23:44,Machine_6,71.49,1.44,5.11
4/1/24 23:45,Machine_10,65.84,1.99,5.33
4/1/24 23:46,Machine_10,71.3,1.44,5.45
4/1/24 23:47,Machine_7,78.53,1.96,4.87
4/1/24 23:48,Machine_4,74.49,1.35,3.93
4/1/24 23:49,Machine_4,72.44,1.01,5.01
4/1/24 23:50,Machine_9,69.37,1.64,4.85
4/1/24 23:51,Machine_3,79.14,1.96,5.13
4/1/24 23:52,Machine_10,79.73,1.79,5.09
4/1/24 23:53,Machine_2,70.34,1.36,4.57
4/1/24 23:54,Machine_1,65.63,1.31,5.29
4/1/24 23:55,Machine_1,65.52,2.03,4.98
4/1/24 23:56,Machine_2,68.66,1.29,4.97
4/1/24 23:57,Machine_2,71.05,1.83,4.67
4/1/24 23:58,Machine_9,71.57,0.88,5.61
4/1/24 23:59,Machine_4,77.84,1.18,4.43
5/1/24 0:00,Machine_6,65.98,1.03,4.62
5/1/24 0:01,Machine_4,72.25,1.27,4.98
5/1/24 0:02,Machine_6,64.89,1.14,5.78
5/1/24 0:03,Machine_8,69.43,1.04,5.33
5/1/24 0:04,Machine_10,65.56,1.22,5.29
5/1/24 0:05,Machine_6,71.84,1.42,4.8
5/1/24 0:06,Machine_9,68.54,0.96,5.31
5/1/24 0:07,Machine_8,70.33,1.1,5.03
5/1/24 0:08,Machine_6,67.95,1.57,5.61
5/1/24 0:09,Machine_10,69.88,1.02,5.21
5/1/24 0:10,Machine_1,70.69,1.25,5.42
5/1/24 0:11,Machine_10,71.52,1.62,5.36
5/1/24 0:12,Machine_9,77.47,1.67,5.93
5/1/24 0:13,Machine_1,70.09,1.17,4.7
5/1/24 0:14,Machine_7,76.73,1.72,5.05
5/1/24 0:15,Machine_9,80.14,1.92,4.05
5/1/24 0:16,Machine_5,69.36,1.57,4.98
5/1/24 0:17,Machine_7,61.25,1.4,5.1
5/1/24 0:18,Machine_3,64.3,1.83,5.02
5/1/24 0:19,Machine_9,72.22,1.72,5.27
5/1/24 0:20,Machine_1,72.34,1.16,5.26
5/1/24 0:21,Machine_9,69.45,1.07,4.35
5/1/24 0:22,Machine_10,71.75,1.52,5.3
5/1/24 0:23,Machine_7,73.18,1.51,4.59
5/1/24 0:24,Machine_4,71.03,1.46,4.97
5/1/24 0:25,Machine_3,68.7,1.67,4.92
5/1/24 0:26,Machine_3,73.56,1,5.35
5/1/24 0:27,Machine_6,68.99,1.18,5.6
5/1/24 0:28,Machine_2,73.51,1.87,4.93
5/1/24 0:29,Machine_10,70.01,1.52,4.64
5/1/24 0:30,Machine_4,63.83,1.71,5.15
5/1/24 0:31,Machine_6,72.18,1.35,4.56
5/1/24 0:32,Machine_3,72.3,1.88,5.31
5/1/24 0:33,Machine_2,68.53,1.94,4.89
5/1/24 0:34,Machine_9,72.01,1.5,4.69
5/1/24 0:35,Machine_4,77.37,1.83,5.26
5/1/24 0:36,Machine_4,76.04,1.16,5.17
5/1/24 0:37,Machine_5,65.6,1.87,5.87
5/1/24 0:38,Machine_4,69.92,1.49,5.13
5/1/24 0:39,Machine_2,69.27,1.52,5.16
5/1/24 0:40,Machine_10,73.61,1.69,5.83
5/1/24 0:41,Machine_5,74.08,1.57,5.15
5/1/24 0:42,Machine_3,69.63,1.39,5.83
5/1/24 0:43,Machine_8,68.18,1.24,4.12
5/1/24 0:44,Machine_1,68.33,1.67,5.01
5/1/24 0:45,Machine_5,68.16,1.52,4.53
5/1/24 0:46,Machine_8,69.56,1.69,4.92
5/1/24 0:47,Machine_4,71.91,1.64,5.14
5/1/24 0:48,Machine_8,68.08,1.51,4.57
5/1/24 0:49,Machine_8,74.66,0.87,4.82
5/1/24 0:50,Machine_8,69.19,1.39,5.16
5/1/24 0:51,Machine_7,64.77,1.4,5.87
5/1/24 0:52,Machine_10,69.56,1.38,4.94
5/1/24 0:53,Machine_3,68.55,1.69,4.77
5/1/24 0:54,Machine_5,69.91,1.64,4.96
5/1/24 0:55,Machine_2,62.85,1.3,5.98
5/1/24 0:56,Machine_2,66.03,1.96,5.2
5/1/24 0:57,Machine_9,71.77,1.53,5.43
5/1/24 0:58,Machine_9,77.92,1.86,5.46
5/1/24 0:59,Machine_2,66.75,1.65,4.7
5/1/24 1:00,Machine_3,61.11,1.41,5.42
5/1/24 1:01,Machine_10,68.59,1.47,5.37
5/1/24 1:02,Machine_6,72.88,1.42,5.37
5/1/24 1:03,Machine_6,68.33,1.64,4.49
5/1/24 1:04,Machine_1,69.54,1.37,4.24
5/1/24 1:05,Machine_5,64.53,1.55,4.83
5/1/24 1:06,Machine_6,68.81,1.4,5.72
5/1/24 1:07,Machine_9,71.85,1.46,4.62
5/1/24 1:08,Machine_1,63.94,1.84,5.1
5/1/24 1:09,Machine_7,64.72,1.25,4.87
5/1/24 1:10,Machine_6,73.29,1.42,4.05
5/1/24 1:11,Machine_5,70.83,2.12,4.73
5/1/24 1:12,Machine_4,73.11,1.8,5.65
5/1/24 1:13,Machine_8,64.58,1.15,4.9
5/1/24 1:14,Machine_7,69.15,2.03,4.86
5/1/24 1:15,Machine_8,74.91,0.6,4.64
5/1/24 1:16,Machine_8,77.48,1.4,5.24
5/1/24 1:17,Machine_8,64.4,1.41,4.36
5/1/24 1:18,Machine_2,62.75,2.2,4.88
5/1/24 1:19,Machine_4,78.19,1.79,5.1
5/1/24 1:20,Machine_3,67.92,1.96,5.59
5/1/24 1:21,Machine_10,69.65,2.18,3.68
5/1/24 1:22,Machine_7,79.14,1.34,4.9
5/1/24 1:23,Machine_7,71.19,1.21,4.74
5/1/24 1:24,Machine_10,62.95,0.42,4.82
5/1/24 1:25,Machine_9,70.8,1.73,5.35
5/1/24 1:26,Machine_8,68.05,1.31,5.39
5/1/24 1:27,Machine_9,73.31,1.39,5.13
5/1/24 1:28,Machine_5,68.5,0.9,5.39
5/1/24 1:29,Machine_6,68.01,0.8,5.74
5/1/24 1:30,Machine_9,71.34,0.82,5.45
5/1/24 1:31,Machine_6,76.58,1.19,5.21
5/1/24 1:32,Machine_8,69.74,1.43,4.85
5/1/24 1:33,Machine_1,67.1,1.65,4.67
5/1/24 1:34,Machine_10,66.59,1.77,4.97
5/1/24 1:35,Machine_3,64.25,1.47,5.15
5/1/24 1:36,Machine_5,69.83,1.68,5.57
5/1/24 1:37,Machine_1,63.93,1.94,4.76
5/1/24 1:38,Machine_3,73.15,2.02,4.65
5/1/24 1:39,Machine_10,78.1,1.55,4.99
5/1/24 1:40,Machine_10,77.85,1.29,5.2
5/1/24 1:41,Machine_6,69.31,1.65,4.68
5/1/24 1:42,Machine_10,61.38,0.95,4.5
5/1/24 1:43,Machine_7,71.07,1.36,4.54
5/1/24 1:44,Machine_7,73.73,1.89,4.25
5/1/24 1:45,Machine_3,68.57,1.77,4.33
5/1/24 1:46,Machine_7,71.5,1.92,5.61
5/1/24 1:47,Machine_4,62.82,1.36,4.38
5/1/24 1:48,Machine_10,66.09,1.47,4.93
5/1/24 1:49,Machine_5,64.76,1.12,5.18
5/1/24 1:50,Machine_7,65.6,1.54,5.19
5/1/24 1:51,Machine_1,61.4,1.87,5.04
5/1/24 1:52,Machine_2,73.19,1.58,5.21
5/1/24 1:53,Machine_2,62.32,1.97,6.47
5/1/24 1:54,Machine_7,71.22,1.58,4.11
5/1/24 1:55,Machine_8,71.71,1.61,4.91
5/1/24 1:56,Machine_4,69.34,1.21,4.93
5/1/24 1:57,Machine_9,63.76,1.4,5.31
5/1/24 1:58,Machine_8,73.82,1,4.5
5/1/24 1:59,Machine_3,65.84,0.77,4.95
5/1/24 2:00,Machine_9,63.01,1.31,5.33
5/1/24 2:01,Machine_1,69.99,2.09,5.24
5/1/24 2:02,Machine_2,70.39,1.68,5.58
5/1/24 2:03,Machine_7,76.16,1.36,4.36
5/1/24 2:04,Machine_4,72.38,1.51,5.11
5/1/24 2:05,Machine_7,72.84,1.58,4.94
5/1/24 2:06,Machine_10,62.45,1.21,4.92
5/1/24 2:07,Machine_5,66.53,1.81,4.57
5/1/24 2:08,Machine_10,66.03,1.22,4.57
5/1/24 2:09,Machine_4,73.11,1.44,4.15
5/1/24 2:10,Machine_10,62.32,1.83,6.03
5/1/24 2:11,Machine_7,70.51,0.9,4.84
5/1/24 2:12,Machine_7,71.8,1.48,5.21
5/1/24 2:13,Machine_9,72.46,1.66,4.54
5/1/24 2:14,Machine_3,65.46,1.88,5.31
5/1/24 2:15,Machine_9,71.21,1.34,4.21
5/1/24 2:16,Machine_3,63.74,1.39,4.95
5/1/24 2:17,Machine_4,70.38,1.33,5.59
5/1/24 2:18,Machine_5,62.34,1.34,5.19
5/1/24 2:19,Machine_4,68.66,1.29,5.28
5/1/24 2:20,Machine_8,72.41,1.43,5.57
5/1/24 2:21,Machine_2,67.48,0.63,5.38
5/1/24 2:22,Machine_2,73.56,2.11,5.49
5/1/24 2:23,Machine_4,78.03,1.72,5.11
5/1/24 2:24,Machine_8,58.03,1.57,4.71
5/1/24 2:25,Machine_5,66.84,1.44,5.15
5/1/24 2:26,Machine_5,71.53,1.78,5.07
5/1/24 2:27,Machine_6,61.92,1.69,4.54
5/1/24 2:28,Machine_1,63.48,1.13,5.22
5/1/24 2:29,Machine_7,70.36,1.08,5.86
5/1/24 2:30,Machine_9,74.04,1.67,5.31
5/1/24 2:31,Machine_7,72.38,1.54,5.2
5/1/24 2:32,Machine_10,75.85,1.18,6.08
5/1/24 2:33,Machine_7,64.61,0.94,5.12
5/1/24 2:34,Machine_1,68.97,1.84,4.34
5/1/24 2:35,Machine_9,74.3,1.42,4.9
5/1/24 2:36,Machine_5,76.12,1.42,4.98
5/1/24 2:37,Machine_1,69.62,1.66,4.2
5/1/24 2:38,Machine_4,76.6,0.81,3.8
5/1/24 2:39,Machine_4,77.46,1.46,4.79
5/1/24 2:40,Machine_8,71.39,1.18,4.69
5/1/24 2:41,Machine_10,65.45,1.98,5.01
5/1/24 2:42,Machine_10,71.48,1.71,4.82
5/1/24 2:43,Machine_1,69.16,1.68,4.71
5/1/24 2:44,Machine_6,71.61,1.28,5.53
5/1/24 2:45,Machine_8,75.56,1.56,4.45
5/1/24 2:46,Machine_6,66.92,1.72,5.25
5/1/24 2:47,Machine_8,74.25,0.91,3.64
5/1/24 2:48,Machine_9,68.74,1.86,4.99
5/1/24 2:49,Machine_4,76.93,1.83,4.88
5/1/24 2:50,Machine_10,75.5,1.13,4.81
5/1/24 2:51,Machine_8,76.26,1.15,4.67
5/1/24 2:52,Machine_8,72.23,1.99,4.83
5/1/24 2:53,Machine_3,75.77,1.42,5.21
5/1/24 2:54,Machine_3,74.69,1.52,5.07
5/1/24 2:55,Machine_10,76.17,1.19,4.67
5/1/24 2:56,Machine_7,68.26,1.53,4.04
5/1/24 2:57,Machine_9,74.7,1.06,5.42
5/1/24 2:58,Machine_5,69.22,1.88,4.39
5/1/24 2:59,Machine_1,73.08,1.58,5.19
5/1/24 3:00,Machine_5,64.75,1.37,4.73
5/1/24 3:01,Machine_6,63.94,1.81,4.59
5/1/24 3:02,Machine_6,68.86,1.58,5.15
5/1/24 3:03,Machine_10,67.18,1.83,5.41
5/1/24 3:04,Machine_9,72.18,1.57,3.46
5/1/24 3:05,Machine_6,76.49,1.43,4.39
5/1/24 3:06,Machine_6,71.11,0.69,3.89
5/1/24 3:07,Machine_3,73.06,1.79,4.98
5/1/24 3:08,Machine_5,71.43,1.06,5.1
5/1/24 3:09,Machine_2,75.55,1.45,5
5/1/24 3:10,Machine_4,68.62,1.74,4.35
5/1/24 3:11,Machine_9,65.92,1.54,5.58
5/1/24 3:12,Machine_2,73.98,1.11,5.2
5/1/24 3:13,Machine_9,67.05,1.62,3.86
5/1/24 3:14,Machine_10,73.17,1.17,5.33
5/1/24 3:15,Machine_9,73.59,1.61,5.37
5/1/24 3:16,Machine_7,69.33,2.21,4.44
5/1/24 3:17,Machine_4,77.67,1.52,6.14
5/1/24 3:18,Machine_3,57.16,1.14,5.48
5/1/24 3:19,Machine_10,63.8,1.59,4.84
5/1/24 3:20,Machine_9,73.78,1.43,6.23
5/1/24 3:21,Machine_10,73.97,1.84,4.86
5/1/24 3:22,Machine_3,60.86,1.42,4.84
5/1/24 3:23,Machine_7,76.78,1.16,4.54
5/1/24 3:24,Machine_9,73.11,0.85,5.87
5/1/24 3:25,Machine_4,73.19,1.68,4.08
5/1/24 3:26,Machine_7,67.48,1.04,4.49
5/1/24 3:27,Machine_10,71.19,1.23,4.65
5/1/24 3:28,Machine_6,83.11,1.73,4.44
5/1/24 3:29,Machine_9,66.47,0.95,4.77
5/1/24 3:30,Machine_6,75.58,1.46,5.11
5/1/24 3:31,Machine_3,66.79,0.93,4.6
5/1/24 3:32,Machine_1,67.34,1.5,5.38
5/1/24 3:33,Machine_3,69.58,1.11,5.62
5/1/24 3:34,Machine_5,74.96,1.92,6.07
5/1/24 3:35,Machine_7,66.2,1.27,4.09
5/1/24 3:36,Machine_2,66.87,1.81,5.17
5/1/24 3:37,Machine_6,63.28,1.9,4.11
5/1/24 3:38,Machine_6,69.4,1.76,5.09
5/1/24 3:39,Machine_3,60.57,1.65,4.83
5/1/24 3:40,Machine_2,69.91,1.66,4.64
5/1/24 3:41,Machine_1,71.7,1.51,5.22
5/1/24 3:42,Machine_3,69.08,1.28,5.93
5/1/24 3:43,Machine_2,68.75,1.97,5.24
5/1/24 3:44,Machine_8,70.75,1.32,5.09
5/1/24 3:45,Machine_2,72.2,1.53,4.8
5/1/24 3:46,Machine_3,60.9,0.86,4.88
5/1/24 3:47,Machine_2,77.79,2.1,5.64
5/1/24 3:48,Machine_9,68.72,1.56,5.2
5/1/24 3:49,Machine_2,73.31,1.56,5.35
5/1/24 3:50,Machine_6,74.56,1.42,5.09
5/1/24 3:51,Machine_10,67.16,1.86,4.97
5/1/24 3:52,Machine_6,68.39,1.68,4.92
5/1/24 3:53,Machine_6,66.57,1.37,5.1
5/1/24 3:54,Machine_4,72.32,1.71,5.24
5/1/24 3:55,Machine_5,71.85,1.15,4.04
5/1/24 3:56,Machine_6,75.45,1.59,4.54
5/1/24 3:57,Machine_3,76.77,1.56,4.83
5/1/24 3:58,Machine_1,69.66,1.83,4.59
5/1/24 3:59,Machine_6,77.74,1.35,5.19
5/1/24 4:00,Machine_3,74.1,1.75,5.23
5/1/24 4:01,Machine_8,76.17,1.77,4.85
5/1/24 4:02,Machine_8,68.8,1.09,5.05
5/1/24 4:03,Machine_5,58.2,1.7,5.69
5/1/24 4:04,Machine_6,71.28,1.45,5.72
5/1/24 4:05,Machine_9,66.31,1.03,5.19
5/1/24 4:06,Machine_8,69.97,1.96,4.92
5/1/24 4:07,Machine_10,67.76,1.52,4.37
5/1/24 4:08,Machine_8,67.65,0.73,4.85
5/1/24 4:09,Machine_10,72.76,0.87,5.05
5/1/24 4:10,Machine_8,65.4,1.21,5.02
5/1/24 4:11,Machine_2,71.8,1.29,5.29
5/1/24 4:12,Machine_2,68.33,1.71,5.58
5/1/24 4:13,Machine_5,71.82,1.33,4.83
5/1/24 4:14,Machine_5,74.08,1.5,5.76
5/1/24 4:15,Machine_8,68.67,1.32,5.42
5/1/24 4:16,Machine_3,58.64,1.28,4.51
5/1/24 4:17,Machine_5,66.47,1.4,4.85
5/1/24 4:18,Machine_2,72.76,1.9,5.28
5/1/24 4:19,Machine_10,72.68,1.19,4.78
5/1/24 4:20,Machine_8,71.04,1.09,5.07
5/1/24 4:21,Machine_5,69.17,1.44,4.49
5/1/24 4:22,Machine_6,70.3,1.67,5.01
5/1/24 4:23,Machine_7,78.08,1.84,4.6
5/1/24 4:24,Machine_1,74.55,1.53,5.89
5/1/24 4:25,Machine_6,66.17,1.04,5.46
5/1/24 4:26,Machine_10,74.23,1.18,5.11
5/1/24 4:27,Machine_5,77.26,1.29,4.51
5/1/24 4:28,Machine_6,67.24,1.23,4.76
5/1/24 4:29,Machine_6,69.99,1.98,5.4
5/1/24 4:30,Machine_5,61.9,1.2,5.85
5/1/24 4:31,Machine_2,64.18,2.49,4.55
5/1/24 4:32,Machine_10,68.28,1.55,4.08
5/1/24 4:33,Machine_4,69.12,1.24,5.61
5/1/24 4:34,Machine_1,67.96,1.16,4.95
5/1/24 4:35,Machine_1,60.99,1.91,5.01
5/1/24 4:36,Machine_10,69.42,1.72,5.89
5/1/24 4:37,Machine_6,72.85,1.56,5.11
5/1/24 4:38,Machine_8,71.04,1.12,3.97
5/1/24 4:39,Machine_7,70.02,1.95,5.11
5/1/24 4:40,Machine_10,66.37,0.94,4.97
5/1/24 4:41,Machine_2,70.66,1.83,5.37
5/1/24 4:42,Machine_9,68.88,1.55,4.27
5/1/24 4:43,Machine_2,76.69,1.74,5.22
5/1/24 4:44,Machine_1,59.77,1.5,5.71
5/1/24 4:45,Machine_1,73.56,1.26,5.73
5/1/24 4:46,Machine_7,62.75,1.51,4.91
5/1/24 4:47,Machine_1,60.12,1.18,5
5/1/24 4:48,Machine_6,65.71,1.24,5.48
5/1/24 4:49,Machine_8,75.18,1.7,5.67
5/1/24 4:50,Machine_3,61.43,1.81,4.92
5/1/24 4:51,Machine_10,72.14,1.32,5.03
5/1/24 4:52,Machine_3,71.52,1.11,4.95
5/1/24 4:53,Machine_2,73.31,1.54,4.33
5/1/24 4:54,Machine_4,68.94,1.76,4.25
5/1/24 4:55,Machine_10,68.58,2.07,4.48
5/1/24 4:56,Machine_4,70.18,1.11,4.8
5/1/24 4:57,Machine_10,69.48,1.86,5.23
5/1/24 4:58,Machine_5,77.22,2.05,5.32
5/1/24 4:59,Machine_4,69.24,1.23,5.2
5/1/24 5:00,Machine_4,75.73,1.38,5.22
5/1/24 5:01,Machine_5,72.91,1.38,4.08
5/1/24 5:02,Machine_3,70.05,1.03,5.45
5/1/24 5:03,Machine_3,64.93,1.59,4.42
5/1/24 5:04,Machine_8,64.51,2,3.91
5/1/24 5:05,Machine_4,68.44,1.42,5.38
5/1/24 5:06,Machine_2,65.84,1.82,4.8
5/1/24 5:07,Machine_10,65.68,1.73,4.69
5/1/24 5:08,Machine_1,68.54,1.35,4.54
5/1/24 5:09,Machine_4,68.73,1.61,4.78
5/1/24 5:10,Machine_1,76.42,0.95,4.59
5/1/24 5:11,Machine_8,75.24,1.88,4.85
5/1/24 5:12,Machine_1,72.94,1.8,4.56
5/1/24 5:13,Machine_10,72.77,1.79,5.32
5/1/24 5:14,Machine_5,71.69,1.56,6.13
5/1/24 5:15,Machine_3,68.04,1.33,4.56
5/1/24 5:16,Machine_1,75.74,1.31,5.15
5/1/24 5:17,Machine_4,64.69,1.59,6.4
5/1/24 5:18,Machine_7,65.5,1.54,4.94
5/1/24 5:19,Machine_10,68.45,1.91,4.99
5/1/24 5:20,Machine_4,67.18,1.49,4.76
5/1/24 5:21,Machine_7,66.13,1.62,5.4
5/1/24 5:22,Machine_9,70.24,1.36,4.78
5/1/24 5:23,Machine_10,71.53,1.31,5.03
5/1/24 5:24,Machine_2,69.09,1.64,4.63
5/1/24 5:25,Machine_10,77.09,1.02,5.08
5/1/24 5:26,Machine_2,75.03,1.27,5.15
5/1/24 5:27,Machine_10,67.06,2.01,3.91
5/1/24 5:28,Machine_5,74.39,0.98,3.9
5/1/24 5:29,Machine_8,73.26,1.51,5.15
5/1/24 5:30,Machine_10,67.19,1.97,5.15
5/1/24 5:31,Machine_7,82.73,1.45,5.74
5/1/24 5:32,Machine_1,60.91,1.71,5.23
5/1/24 5:33,Machine_4,63.48,1.92,5.24
5/1/24 5:34,Machine_3,64.23,1.39,3.88
5/1/24 5:35,Machine_8,69.11,0.99,4.95
5/1/24 5:36,Machine_10,84.36,1.69,5.51
5/1/24 5:37,Machine_1,69.47,1.19,4.27
5/1/24 5:38,Machine_10,68.68,1.54,6.02
5/1/24 5:39,Machine_8,60.38,1.59,4.07
5/1/24 5:40,Machine_4,74.27,1.31,4.92
5/1/24 5:41,Machine_10,73.16,1.64,5.5
5/1/24 5:42,Machine_2,76.75,1.48,4.92
5/1/24 5:43,Machine_9,65.9,1.76,4.65
5/1/24 5:44,Machine_5,75.44,2.3,5.13
5/1/24 5:45,Machine_5,60.64,1.81,4.68
5/1/24 5:46,Machine_6,67.13,1.17,5.35
5/1/24 5:47,Machine_7,67.11,1.46,5.47
5/1/24 5:48,Machine_9,64.89,1.33,4.1
5/1/24 5:49,Machine_4,76.58,1.08,4.21
5/1/24 5:50,Machine_2,73.46,1.7,4.35
5/1/24 5:51,Machine_7,71.15,2.21,4.84
5/1/24 5:52,Machine_2,69.75,1.51,4.33
5/1/24 5:53,Machine_3,72.54,1.19,5.37
5/1/24 5:54,Machine_6,63.48,1.73,5.57
5/1/24 5:55,Machine_9,73.67,1.28,4.83
5/1/24 5:56,Machine_2,73.23,1.24,5.39
5/1/24 5:57,Machine_2,73.06,1.43,4.5
5/1/24 5:58,Machine_10,67.54,1.39,4.87
5/1/24 5:59,Machine_8,67.1,1.45,5.04
5/1/24 6:00,Machine_5,70.16,1.61,4.48
5/1/24 6:01,Machine_7,71.32,1.66,4.94
5/1/24 6:02,Machine_5,75.39,1.37,4.52
5/1/24 6:03,Machine_6,77.71,1.32,5.34
5/1/24 6:04,Machine_5,61.22,1.37,4.74
5/1/24 6:05,Machine_1,79.2,1.84,6.15
5/1/24 6:06,Machine_1,78.7,1.73,5.05
5/1/24 6:07,Machine_3,72.12,1.05,4.36
5/1/24 6:08,Machine_7,71.13,1.89,5.3
5/1/24 6:09,Machine_6,70.35,0.89,5.05
5/1/24 6:10,Machine_3,72.13,1.57,5.28
5/1/24 6:11,Machine_6,73.64,1.66,5.94
5/1/24 6:12,Machine_4,69.2,1.23,4.19
5/1/24 6:13,Machine_4,69.46,1.7,5.28
5/1/24 6:14,Machine_3,66.97,1.37,3.92
5/1/24 6:15,Machine_8,74,1.2,4.77
5/1/24 6:16,Machine_1,72.27,1.71,5.05
5/1/24 6:17,Machine_1,66.42,1.29,4.93
5/1/24 6:18,Machine_7,74.57,1.2,5.68
5/1/24 6:19,Machine_1,62.77,1.47,5.43
5/1/24 6:20,Machine_8,71.77,1.31,4.88
5/1/24 6:21,Machine_8,69.23,1.34,4.86
5/1/24 6:22,Machine_6,64.91,1.59,4.66
5/1/24 6:23,Machine_1,74.42,1.81,5.02
5/1/24 6:24,Machine_9,65.67,2.03,4.93
5/1/24 6:25,Machine_8,64.37,1.09,5.25
5/1/24 6:26,Machine_5,68.69,1.54,5.33
5/1/24 6:27,Machine_9,67,1.3,5.17
5/1/24 6:28,Machine_3,62.95,1.26,5.18
5/1/24 6:29,Machine_6,71.68,1.47,4.67
5/1/24 6:30,Machine_7,74.29,1.41,4.98
5/1/24 6:31,Machine_6,78.29,1.92,5.55
5/1/24 6:32,Machine_8,63.59,1.46,3.87
5/1/24 6:33,Machine_4,68.55,1.06,4.69
5/1/24 6:34,Machine_6,72.92,1.91,4.95
5/1/24 6:35,Machine_2,73.74,1.65,6.43
5/1/24 6:36,Machine_3,59.16,1.49,4.81
5/1/24 6:37,Machine_8,71.32,1.34,4.54
5/1/24 6:38,Machine_5,65.92,2.11,5.12
5/1/24 6:39,Machine_7,77.08,1.67,4.55
5/1/24 6:40,Machine_9,59.67,1.36,5.81
5/1/24 6:41,Machine_1,63.45,1.39,5.94
5/1/24 6:42,Machine_5,61.7,1.69,5.13
5/1/24 6:43,Machine_2,75.24,1.65,4.58
5/1/24 6:44,Machine_3,63,1.59,4.83
5/1/24 6:45,Machine_3,76.36,1.88,4.54
5/1/24 6:46,Machine_8,67.73,1.79,4.42
5/1/24 6:47,Machine_5,69.83,1.27,4.62
5/1/24 6:48,Machine_1,72.52,1.47,4.7
5/1/24 6:49,Machine_5,77.68,1.29,5.85
